当月视频播放类应用使用次数,当月视频播放类应用使用次数W0,当月视频播放类应用使用次数W1,当月视频播放类应用使用次数W2,当月视频播放类应用使用次数W3,当月视频播放类应用使用次数W4,当月视频播放类应用使用次数W5,当月视频播放类应用使用次数W6,当月视频播放类应用使用次数W7,当月视频播放类应用使用次数W8,当月视频播放类应用使用次数W9
43233,0.023979034274816513,-0.005592450965195894,0.04712262749671936,0.0015821505803614855,-0.07889965176582336,0.11381738632917404,0.037079229950904846,0.18603825569152832,-0.014102425426244736,0.06464690715074539
10466,-0.10893359035253525,-0.07809866964817047,0.26182952523231506,0.01306744385510683,-0.08373414725065231,0.3385895788669586,0.0003107055672444403,0.4979749619960785,0.1261373609304428,0.1377943456172943
10465,0.040706414729356766,-0.025695350021123886,0.08541200309991837,0.017544174566864967,-0.0036030663177371025,0.15070998668670654,0.05795467644929886,0.23306764662265778,-0.03990497067570686,0.03904891386628151
10468,-0.0077158915810287,0.012356128543615341,0.07898412644863129,0.08349035680294037,-0.09774686396121979,0.08481963723897934,-0.05558371543884277,0.1068718284368515,0.06992954760789871,0.01246874313801527
10467,0.04577432572841644,0.025106066837906837,0.08487479388713837,-0.04255060479044914,0.03767663612961769,0.17552796006202698,0.06696966290473938,0.17894186079502106,-0.044719330966472626,0.12143349647521973
10470,-0.09500321745872498,-0.02333316020667553,0.22214406728744507,0.08636610209941864,-0.09425120800733566,0.30513995885849,-0.012098826467990875,0.4385000169277191,0.03611074388027191,0.12734107673168182
10471,0.06894176453351974,0.019553670659661293,0.05884985998272896,-0.05167919769883156,-0.005811101291328669,0.16414350271224976,0.04489211365580559,0.16359193623065948,0.041241198778152466,0.06506144255399704
2081,-0.04199601709842682,-0.045901957899332047,0.48032447695732117,-0.026092614978551865,-0.1640518605709076,0.6600460410118103,0.06212027743458748,1.0567036867141724,0.1354958862066269,0.3700035512447357
10473,-0.015891937538981438,-0.03555886447429657,0.1412588655948639,0.02048981748521328,-0.002954325405880809,0.21128836274147034,-0.0016880029579624534,0.25869956612586975,0.07370257377624512,0.06666779518127441
10474,0.04341302812099457,-0.017483333125710487,0.034009192138910294,0.00874454714357853,0.01100721675902605,0.08661211282014847,0.05332107096910477,0.18110279738903046,0.03909499943256378,0.018244558945298195
10475,0.014268963597714901,0.022282510995864868,0.11131152510643005,0.04048577696084976,-0.003246394684538245,0.19933976233005524,0.04562373459339142,0.2620410621166229,-0.006249076221138239,0.08613064885139465
10476,0.02700851671397686,-0.03759115934371948,0.11903327703475952,-0.0015819035470485687,-0.058549441397190094,0.2112402766942978,-0.008075288496911526,0.2312183529138565,-0.018284250050783157,0.06921092420816422
10477,-0.01658102683722973,0.007334602065384388,0.192167729139328,0.000789341633208096,-0.0513058677315712,0.19546730816364288,0.038805242627859116,0.3513593375682831,0.005840911529958248,0.15224255621433258
10478,-0.004360198508948088,-0.05349656194448471,0.06408281624317169,-0.04251508787274361,-0.03289628401398659,0.029894977807998657,0.0021748726721853018,0.10821695625782013,-0.013048249296844006,0.017069680616259575
10481,-0.008001827634871006,-0.0641740933060646,0.11597684770822525,0.0371609628200531,-0.08116664737462997,0.20593804121017456,0.07126931101083755,0.3026457130908966,0.05329981446266174,0.15976375341415405
43250,0.036866504698991776,-0.01036579068750143,0.12783613801002502,-0.031502995640039444,-0.030105294659733772,0.1265590935945511,0.02426905930042267,0.1963779777288437,0.02039017714560032,0.06779345124959946
10483,-0.022538717836141586,-0.042576972395181656,0.11551233381032944,-0.0007712848018854856,-0.032867103815078735,0.16139082610607147,-0.014628841541707516,0.23331236839294434,0.025793002918362617,0.10799095779657364
10485,-0.08317245543003082,-0.03566431999206543,0.19188597798347473,0.08971653133630753,-0.11767756193876266,0.22740860283374786,-0.0453660786151886,0.3362160623073578,0.051286790519952774,0.14218385517597198
10486,-0.13223136961460114,0.0009525471832603216,0.22555460035800934,0.07296957075595856,-0.061436522752046585,0.3176862597465515,-0.04002968966960907,0.4298887252807617,0.07872254401445389,0.1888657510280609
10488,-0.02567019872367382,0.0027536163106560707,0.11702163517475128,-0.008539772592484951,0.014794827438890934,0.23965607583522797,-0.0066167255863547325,0.2876954972743988,0.06050528958439827,0.10686737298965454
10490,0.004430367611348629,-0.050946224480867386,0.010156089439988136,-0.0643293708562851,0.010273324325680733,0.10914108157157898,0.02732843905687332,0.11763826757669449,0.04504473879933357,0.07895595580339432
10491,-0.01907411962747574,-0.018622413277626038,0.06974605470895767,-0.06120297685265541,-0.03874385356903076,0.19026021659374237,0.058956827968358994,0.19512014091014862,0.02999687008559704,0.12596188485622406
10493,-0.019652055576443672,0.01858866587281227,0.03406854718923569,0.001441866159439087,0.01708221063017845,0.06518351286649704,0.03827796131372452,0.11193221062421799,0.025830300524830818,0.06511016935110092
10496,-0.01635696366429329,-0.050122253596782684,0.06054610013961792,0.032426439225673676,-0.06161748617887497,0.06650454550981522,0.05330973491072655,0.15499219298362732,0.031117500737309456,-0.0062112631276249886
10497,-0.007276399992406368,-0.012832185253500938,0.00396885396912694,8.440265082754195e-05,-0.0672038346529007,0.024500226601958275,-0.02294130250811577,0.05593058094382286,0.0599457211792469,0.012422233819961548
10498,-0.008761230856180191,-0.03753113001585007,0.08276960998773575,-0.03478309512138367,0.003595629008486867,0.19856442511081696,-0.002590482123196125,0.3035966455936432,0.00021158017625566572,0.10155011713504791
10501,-0.053791243582963943,0.03795841708779335,0.12383668124675751,-0.0014406652189791203,-0.10414236783981323,0.2181183099746704,-0.010120982304215431,0.2939835786819458,0.07110872119665146,0.13410058617591858
10502,0.041392553597688675,-0.017309948801994324,0.008074715733528137,-0.029616354033350945,0.03287972882390022,0.1441739946603775,0.00880235806107521,0.16059772670269012,-0.0028677349910140038,0.05203691124916077
10503,-0.00802501942962408,-0.028694765642285347,0.06803210079669952,-0.03377610072493553,0.00043096719309687614,0.20004920661449432,0.06344738602638245,0.18891675770282745,0.037342045456171036,0.07277985662221909
10504,0.03581054136157036,0.014570227824151516,0.15274733304977417,-0.027019737288355827,-0.0030681518837809563,0.2016192078590393,0.0666702538728714,0.27835896611213684,-0.026053784415125847,0.06548503786325455
10505,-0.1151711493730545,-0.07232655584812164,0.2881779372692108,0.05683022737503052,-0.07862211763858795,0.4642041027545929,-0.003185630077496171,0.6595869064331055,0.12472089380025864,0.30794304609298706
10506,-0.050604645162820816,0.00030741156660951674,0.1024937853217125,0.02583194337785244,-0.04656088724732399,0.1470109522342682,0.050989530980587006,0.17547625303268433,0.06265632808208466,0.026054134592413902
10507,-0.030147425830364227,-0.062485918402671814,0.1488979011774063,0.03642149269580841,0.0026058885268867016,0.25248169898986816,0.029709795489907265,0.2654837965965271,0.035353876650333405,0.08667842298746109
10508,-0.02155303955078125,-0.012199665419757366,0.21794594824314117,0.036796461790800095,-0.004076399840414524,0.2387293130159378,0.052961479872465134,0.325827032327652,0.08856464177370071,0.16094593703746796
10509,0.013386225327849388,0.001059661852195859,0.04772545024752617,-0.04462818428874016,-0.04787640646100044,0.07934678345918655,0.016041694208979607,0.13045556843280792,0.022548235952854156,0.028353199362754822
10510,-0.007379188667982817,-0.03623679280281067,0.04036492481827736,0.022734373807907104,0.011158758774399757,0.047087326645851135,0.002931306604295969,0.11511306464672089,0.056144069880247116,-0.00443935114890337
10511,0.019780000671744347,-0.006197987589985132,0.17914219200611115,-0.006934320088475943,-0.08678319305181503,0.2956603765487671,0.0013828082010149956,0.31689611077308655,0.04764162376523018,0.09150183945894241
10513,-0.006284388247877359,0.019052919000387192,0.12624698877334595,0.02231726236641407,0.04283791407942772,0.19698530435562134,0.019621875137090683,0.12425822764635086,0.01952718384563923,0.05822227895259857
10514,-0.06852921843528748,0.018133088946342468,0.16985240578651428,0.04585392773151398,-0.04222904145717621,0.28446656465530396,0.022852109745144844,0.42227378487586975,0.06788423657417297,0.2198234349489212
10515,0.03105165995657444,-0.07302507013082504,0.21212124824523926,0.009015239775180817,-0.04433801397681236,0.2652946710586548,0.05306433513760567,0.2689095139503479,0.07041389495134354,0.167107954621315
10519,-0.002506973221898079,-0.03505902364850044,0.07615330815315247,0.019294848665595055,-0.021745475009083748,0.1111828088760376,0.032541804015636444,0.07496283203363419,0.0007328271167352796,-0.0019354884279891849
10522,-0.0909082442522049,-0.011284369975328445,0.10348635166883469,-0.005688866600394249,-0.04534180462360382,0.24324697256088257,-0.027479814365506172,0.3503929674625397,0.06238330155611038,0.07243195176124573
10524,-0.08453835546970367,-0.03237972781062126,0.20481303334236145,-0.008193375542759895,-0.010658200830221176,0.3099105954170227,-0.004285127390176058,0.4168623387813568,0.09666786342859268,0.16290605068206787
10525,0.002204693853855133,-0.00547604588791728,0.10079114884138107,0.013050606474280357,-0.04452855885028839,0.06414396315813065,-0.006868953350931406,0.18541492521762848,0.04976677894592285,-0.004348066169768572
10526,0.008218714036047459,-0.05849944427609444,0.16069723665714264,-0.0726168304681778,-0.06614242494106293,0.29631704092025757,0.09632687270641327,0.3808336853981018,0.0014647499192506075,0.12444088608026505
10528,0.0006818579277023673,-0.021063771098852158,0.20637650787830353,0.06253450363874435,-0.13928960263729095,0.3346675932407379,0.012418771162629128,0.5008726119995117,0.10590627044439316,0.251386821269989
10530,-0.05523017421364784,-0.004759830888360739,0.17625492811203003,-0.00640198914334178,-0.02024763450026512,0.23738273978233337,0.013641772791743279,0.35022908449172974,0.019348833709955215,0.14824840426445007
10531,0.018523551523685455,0.018251128494739532,0.06861844658851624,0.0042092325165867805,-0.00822014082223177,0.10436997562646866,0.03800024837255478,0.14066095650196075,0.03393261879682541,0.02315841242671013
10532,0.007196242921054363,-0.02449037879705429,0.034415457397699356,-0.019312316551804543,0.016994617879390717,0.20183098316192627,0.052863236516714096,0.1908264309167862,-0.008261153474450111,0.07955765724182129
10533,-0.15596264600753784,0.0007679417030885816,0.2380516529083252,0.1249830350279808,-0.17168813943862915,0.2348061203956604,-0.002074548974633217,0.43509870767593384,0.05057566240429878,0.1618058681488037
10534,0.043523818254470825,-0.04449595883488655,-0.008970909751951694,-0.06266652792692184,0.023945728316903114,0.11498183757066727,-0.023900292813777924,0.05373083055019379,0.030087152495980263,0.07297255843877792
2094,-0.06458074599504471,-0.03907289728522301,0.5581786632537842,-0.03816865012049675,-0.12334685027599335,0.7189940810203552,0.13591285049915314,1.0885498523712158,0.16075612604618073,0.410526305437088
10536,0.0033786625135689974,0.04459792748093605,0.08846075087785721,0.024601314216852188,-0.05576327070593834,0.09092983603477478,0.01917949691414833,0.18238790333271027,0.06451889127492905,0.07295596599578857
10538,-0.029851138591766357,-0.0026407891418784857,0.059547845274209976,0.03382401913404465,-0.030475949868559837,0.11161031574010849,-0.022000223398208618,0.1572602242231369,0.06423451006412506,0.11687324196100235
10540,-0.03690020740032196,0.0032252150122076273,0.06408737599849701,-0.0374431312084198,-0.06636941432952881,0.09387363493442535,-0.01561337523162365,0.1673002541065216,-0.018619021400809288,0.08901365846395493
10542,-0.03422520309686661,0.011532778851687908,0.09843264520168304,0.005853042006492615,-0.04065539687871933,0.0801553800702095,0.07559359818696976,0.1083800345659256,0.01281849667429924,0.08933310210704803
10544,-0.01379568874835968,-0.030205806717276573,0.09848474711179733,-0.04356662556529045,0.011543599888682365,0.16859328746795654,0.04099149629473686,0.23672303557395935,-0.024679172784090042,0.04023956134915352
43313,0.008601428009569645,-0.04742937162518501,0.1483067125082016,0.04482593387365341,0.03755413740873337,0.1823946237564087,-0.0008968642214313149,0.17443624138832092,0.024158811196684837,0.04554799571633339
10548,0.023753857240080833,-0.006203825119882822,0.08990290760993958,-0.07961826026439667,0.00028941029449924827,0.22660337388515472,0.027387861162424088,0.30974093079566956,-0.009473279118537903,0.06391826272010803
43317,0.013000783510506153,-0.021006789058446884,0.03952576220035553,-0.026256373152136803,-0.045396383851766586,0.09708222001791,-0.051837533712387085,0.08865173906087875,0.023227646946907043,0.062409304082393646
10550,-0.029419708997011185,-0.0002661866310518235,0.06118497624993324,-0.029389746487140656,-0.049429018050432205,0.17319275438785553,0.04427506402134895,0.18289190530776978,0.055032435804605484,0.029606211930513382
34662,0.0553942434489727,0.009327055886387825,0.10254610329866409,-0.02144036628305912,0.00642969598993659,0.12041221559047699,0.026445435360074043,0.09511186182498932,-0.04083212837576866,-0.005785615649074316
10555,-0.060938842594623566,-0.028494495898485184,0.1364130824804306,0.029532771557569504,-0.08757565915584564,0.16614432632923126,0.05323217436671257,0.22296683490276337,0.040518470108509064,0.06128640100359917
10556,0.029213177040219307,-0.043915074318647385,0.12681689858436584,-0.04643087461590767,0.05850944295525551,0.3317960500717163,0.13727997243404388,0.29502907395362854,0.035677529871463776,0.11378877609968185
43322,-0.03865709900856018,0.030159393325448036,0.0537491999566555,-0.024016737937927246,0.014494461938738823,0.07732674479484558,-0.014657738618552685,0.07389544695615768,-0.030679093673825264,0.06184527277946472
10554,-0.0461876206099987,-0.022655608132481575,0.22152091562747955,0.013875707052648067,-0.06428408622741699,0.20514410734176636,-0.0251145176589489,0.33319157361984253,0.006718353368341923,0.18970493972301483
108869,0.016179509460926056,0.025019779801368713,0.05306323617696762,0.02240881510078907,-0.06272329390048981,0.12650343775749207,0.01694558560848236,0.1570720374584198,0.05414782837033272,0.10670340806245804
10566,-0.07126069068908691,-0.05680272728204727,0.1672101616859436,0.0002402035752311349,-0.018112674355506897,0.21129120886325836,-0.010093877092003822,0.29368627071380615,0.04735592007637024,0.11262796819210052
10567,0.042140308767557144,-0.021897584199905396,0.15016506612300873,-0.02945142611861229,0.015559879131615162,0.22309419512748718,0.04387811943888664,0.356158584356308,0.05338745564222336,0.07457666844129562
10569,-0.0719013512134552,0.007511771749705076,0.06099102273583412,0.056063681840896606,-0.04299065098166466,0.11201564222574234,0.023946518078446388,0.12162680178880692,0.001558563788421452,0.039853502064943314
10570,-0.08734581619501114,-0.05066744238138199,0.1252722591161728,0.0562908798456192,-0.05479400232434273,0.24238450825214386,-0.026110084727406502,0.3698546886444092,0.0868525505065918,0.17447584867477417
10575,0.032485127449035645,-0.06480694562196732,0.08996354043483734,-0.006206586491316557,-0.009338069707155228,0.2166614532470703,-0.01280471496284008,0.3344202935695648,0.05207745358347893,0.07911524176597595
43345,-0.024501293897628784,0.03533288463950157,0.07482898235321045,0.014650455676019192,-0.018940644338726997,0.057239945977926254,0.004255698062479496,0.1662444919347763,0.03070666640996933,0.02672397717833519
10579,0.00591309554874897,-0.04534945636987686,0.04113256558775902,0.08805688470602036,-0.08133365213871002,0.12410514056682587,-0.043889231979846954,0.13242818415164948,0.019775208085775375,0.10767368227243423
10581,-0.04510113596916199,-0.003889048472046852,0.106699138879776,-0.03939036652445793,-0.03374915570020676,0.2311861515045166,0.013994833454489708,0.31418851017951965,0.0698649138212204,0.14659059047698975
10582,-0.01533021591603756,-0.036768462508916855,0.1328628659248352,0.01350301131606102,-0.0105949267745018,0.2081424742937088,-0.007467932999134064,0.32928964495658875,-0.027743548154830933,0.07544936239719391
43350,-0.006459387484937906,-0.014971008524298668,0.105537548661232,0.010607223026454449,-0.02074269950389862,0.13005824387073517,0.04951776564121246,0.25386086106300354,0.007815488614141941,0.09725036472082138
10585,0.05654522404074669,0.02375108376145363,0.02878873236477375,-0.01023472473025322,-0.010704503394663334,0.13852187991142273,0.0651504397392273,0.1578224003314972,0.0005607240600511432,0.020425455644726753
10586,0.0055885398760437965,-0.039778437465429306,0.2135828286409378,-0.058580465614795685,-0.0031412173993885517,0.32696855068206787,0.060906630009412766,0.40125563740730286,0.01711069606244564,0.12657488882541656
10587,0.029021451249718666,0.006998154334723949,0.22070029377937317,0.04400778189301491,-0.05609291046857834,0.21936987340450287,0.07034200429916382,0.38678261637687683,0.0758977010846138,0.14361907541751862
10592,-0.002046330366283655,-0.03795453906059265,0.16100165247917175,0.0394512303173542,-0.1043129488825798,0.22931380569934845,-0.03446359932422638,0.299562007188797,0.02052326872944832,0.16602268815040588
10593,-0.05138424411416054,-0.055869344621896744,0.2707642614841461,0.005432319827377796,-0.01136406697332859,0.3002430498600006,0.06711040437221527,0.45700109004974365,0.04326092079281807,0.21298818290233612
10595,-0.008844258263707161,-0.013210716657340527,0.10630211979150772,-0.014942769892513752,-0.04126366972923279,0.12195305526256561,0.016712268814444542,0.16820921003818512,-0.037840839475393295,0.1102319210767746
10596,-0.03524516150355339,-0.005679097957909107,0.0911848172545433,0.02077767811715603,0.038238346576690674,0.13904477655887604,0.06505046784877777,0.0799061506986618,0.0185332540422678,0.10776437819004059
43366,-0.01663747988641262,-0.021927688270807266,0.033587273210287094,-0.02929777279496193,-0.013043121434748173,0.10577099025249481,0.05832798779010773,0.12726452946662903,0.014309361577033997,0.029698148369789124
10599,0.014557279646396637,-0.022578164935112,0.18818272650241852,-0.032390281558036804,-0.01767553575336933,0.26594802737236023,-0.006271636113524437,0.3658160865306854,0.08859338611364365,0.17980334162712097
10600,-0.006311907898634672,-0.024029677733778954,0.016182968392968178,0.01251168828457594,-0.039176713675260544,0.08347879350185394,0.06959237903356552,0.13959895074367523,-0.003126154188066721,0.03940688446164131
10601,-0.018832966685295105,-0.05506390333175659,0.06877624988555908,0.0428142212331295,-0.06368041038513184,0.11961161345243454,0.004739816300570965,0.22323733568191528,0.07645557820796967,0.04695003479719162
10602,-0.06749960035085678,-0.022728074342012405,0.11811711639165878,0.04603372514247894,-0.08202012628316879,0.13567978143692017,-0.026421239599585533,0.2132004052400589,0.0069326478987932205,0.14719036221504211
10603,0.03106015734374523,-0.009289916604757309,0.2065349519252777,0.016083169728517532,-0.020546207204461098,0.2521273195743561,0.03420255333185196,0.38779595494270325,0.05732864513993263,0.1092880517244339
10605,0.02339991182088852,-0.00805219728499651,0.2186114341020584,0.02456967905163765,0.0017131395870819688,0.23397625982761383,0.08183053880929947,0.38967153429985046,0.06915827840566635,0.14609064161777496
10606,0.00030356983188539743,-0.054062169045209885,0.06932581216096878,0.03940277546644211,0.018221668899059296,0.12406889349222183,0.007555725518614054,0.1470862329006195,-0.0006947660003788769,0.0713389441370964
10612,-0.01239743735641241,-0.021157439798116684,0.04479619860649109,-0.011131586506962776,0.04541366919875145,0.08213111758232117,-0.007537858095020056,0.11407940834760666,0.029533453285694122,0.02662060782313347
10614,-0.030251886695623398,-0.014658761210739613,0.2108074575662613,-0.032856959849596024,-0.051369745284318924,0.27182191610336304,0.07154805958271027,0.41650640964508057,-0.002154218265786767,0.21417437493801117
10616,-0.05664075165987015,-0.017335575073957443,0.03137841075658798,0.04065781459212303,-0.0031131196301430464,0.10187526047229767,0.025966867804527283,0.11030926555395126,0.0182877779006958,0.06892696768045425
10618,-0.03277811035513878,-0.01957734115421772,0.12865819036960602,-0.030433272942900658,0.004897417034953833,0.20581744611263275,0.06316415965557098,0.23857900500297546,-0.02399028278887272,0.08238924294710159
10619,-0.0016445528017356992,-0.005689260084182024,-0.012506910599768162,0.06320863962173462,-0.029462214559316635,0.008835630491375923,-0.005871324799954891,0.08303353190422058,0.014271292835474014,0.019349422305822372
10621,-0.016023391857743263,0.0037150622811168432,0.22192136943340302,0.04669305309653282,-0.09287229180335999,0.2986447811126709,0.049017537385225296,0.3579641282558441,0.0013233199715614319,0.1906868815422058
10622,-0.08635777980089188,-0.00032144514261744916,0.1278848946094513,0.07473601400852203,-0.07441569119691849,0.14737021923065186,-0.05583237484097481,0.20470750331878662,0.04302360117435455,0.060319580137729645
10623,0.03377086669206619,-0.012205558829009533,0.05280700698494911,-0.003016385715454817,-0.04488139599561691,0.12580512464046478,0.015038206242024899,0.19574308395385742,-0.02192297950387001,0.04824689403176308
10624,-0.017448626458644867,-0.048851799219846725,0.035965852439403534,0.006019241642206907,0.015974853187799454,0.06237606704235077,-0.007925489917397499,0.12778080999851227,0.003822586964815855,0.025665484368801117
10625,-0.07388877868652344,-0.0031814754474908113,0.13899601995944977,0.04492838308215141,-0.019200224429368973,0.20739954710006714,0.025369511917233467,0.34950557351112366,-0.007012269925326109,0.0726063922047615
34676,0.018155185505747795,-0.0006583308568224311,0.08158598840236664,-0.0055436743423342705,0.015966705977916718,0.17145352065563202,-0.014175689779222012,0.19958369433879852,0.052511341869831085,0.08035198599100113
10626,-0.04499593749642372,-0.0080813467502594,0.01927739754319191,-0.003741284366697073,-0.018984433263540268,0.05047466978430748,-0.03829222545027733,0.18607725203037262,-0.0025557558983564377,0.01078714057803154
10628,-0.02044290117919445,0.03369595855474472,0.08977460861206055,0.042135998606681824,-0.010277921333909035,0.07481078803539276,-0.010289905592799187,0.20332983136177063,0.028795916587114334,0.022159572690725327
10629,0.00030150642851367593,-0.004715458955615759,0.08902817219495773,0.005842788610607386,-0.03258086368441582,0.06344408541917801,-0.031647615134716034,0.15595966577529907,0.054948579519987106,0.08659563958644867
10627,-0.03057064302265644,0.0017680161399766803,0.12439362704753876,-0.032733798027038574,0.030516520142555237,0.16662606596946716,0.06592812389135361,0.18880526721477509,-0.01491128746420145,0.06492431461811066
10631,-0.023482587188482285,-0.002665955573320389,0.10428763926029205,-0.036636728793382645,0.01755221001803875,0.1841050535440445,0.0522930845618248,0.20123519003391266,-0.021609919145703316,0.0892975851893425
10632,-0.019014965742826462,-0.018127162009477615,0.21759860217571259,0.049279965460300446,-0.06030106171965599,0.30094587802886963,0.004791888874024153,0.4827978312969208,0.058711666613817215,0.1648271232843399
10633,-0.024784205481410027,-0.02828753925859928,0.09125149250030518,-0.020358260720968246,-0.023938246071338654,0.13994932174682617,0.04941772669553757,0.11625034362077713,0.0031075754668563604,0.10868028551340103
10640,0.025165507569909096,0.039724454283714294,0.10696494579315186,-0.031125932931900024,-0.013354796916246414,0.0848446860909462,-0.002475494984537363,0.1386810541152954,-0.0051328702829778194,0.10298969596624374
10642,0.01575172320008278,-0.006172770168632269,0.16528381407260895,-0.07515908032655716,0.02910291589796543,0.2690221071243286,0.030191779136657715,0.253448486328125,0.050126634538173676,0.13797345757484436
10645,0.005559615325182676,-0.023263484239578247,0.11443626880645752,-0.028259480372071266,0.04048338532447815,0.12624236941337585,0.0698869451880455,0.13483718037605286,0.03854312002658844,0.12437321990728378
43415,0.016626017168164253,-0.027027282863855362,0.030811810865998268,-0.06452152132987976,0.029905304312705994,0.10110058635473251,0.05357793718576431,0.13040965795516968,0.017303254455327988,-0.0056198639795184135
10648,-0.053855929523706436,-0.02880094386637211,0.11910056322813034,-0.04108237475156784,-0.052304405719041824,0.13851037621498108,0.012543614022433758,0.16213251650333405,-0.02031937800347805,0.07492896169424057
10650,-0.021137280389666557,-0.01653933897614479,0.06132623925805092,0.012537259608507156,-0.01654067263007164,0.029129955917596817,0.001218989840708673,0.05696900933980942,0.005537142977118492,-0.017804503440856934
10652,0.04089665785431862,0.00017496568034403026,0.11552531272172928,0.03476370871067047,0.006055803503841162,0.13709710538387299,0.04623027145862579,0.22942666709423065,0.017685221508145332,0.09792321920394897
10654,-0.01500849612057209,-0.0526067316532135,0.12269497662782669,-0.006903351750224829,-0.029269903898239136,0.22997964918613434,0.0371839702129364,0.29987698793411255,0.06365364789962769,0.16120867431163788
10655,-0.02029053121805191,-0.05508407577872276,0.2735382914543152,0.07535804808139801,-0.09602674096822739,0.4045291244983673,0.025612706318497658,0.5133655071258545,0.11684953421354294,0.20555315911769867
10656,-0.0295766219496727,0.019888684153556824,0.1611621230840683,-0.04506692662835121,0.009200101718306541,0.22514919936656952,0.025934739038348198,0.27478331327438354,0.047523383051157,0.0662388876080513
43424,0.02561746910214424,0.010324349626898766,0.025324096903204918,0.01821484975516796,0.038831450045108795,0.035878248512744904,-0.06324204802513123,0.0586729496717453,0.031136061996221542,0.015566598623991013
10659,-0.08101057261228561,-0.06598931550979614,0.12192866951227188,0.02955726720392704,-0.057862989604473114,0.22456799447536469,0.015145741403102875,0.4094685912132263,0.04167552292346954,0.16402044892311096
10661,0.001895289053209126,0.0034232274629175663,0.03342992439866066,-0.0137663958594203,0.040003981441259384,0.0812058299779892,0.0618647001683712,0.03935382142663002,0.03148070350289345,0.0438876748085022
10662,-0.0007740691653452814,-0.010558174923062325,0.05660099908709526,0.03621501475572586,0.008624804206192493,0.05827728286385536,-0.020461326465010643,0.024457234889268875,0.02559707872569561,-0.020991157740354538
10663,-0.02702229842543602,-0.035124532878398895,0.15176793932914734,-0.055572718381881714,-0.05889524891972542,0.20734021067619324,0.08385909348726273,0.20837455987930298,0.04548351466655731,0.06556424498558044
43429,0.02863411419093609,0.01825716719031334,0.04459796100854874,-0.06131236255168915,0.05189255252480507,0.1596199870109558,0.030459681525826454,0.08644704520702362,-0.017821554094552994,0.07459376007318497
10665,-0.0668310895562172,-0.0071516879834234715,0.14721350371837616,0.059196703135967255,-0.01056344248354435,0.23342254757881165,0.06756230443716049,0.33884283900260925,0.07514315843582153,0.09310650080442429
10666,-0.06491105258464813,0.013021692633628845,0.058897413313388824,-0.009510049596428871,-0.03536246716976166,0.14900265634059906,-0.04187173396348953,0.2090444713830948,0.009553082287311554,0.06331555545330048
10667,0.02664846181869507,-0.035741548985242844,0.14853303134441376,0.011108629405498505,-0.004152549430727959,0.14432621002197266,0.03167736157774925,0.21420928835868835,0.017242083325982094,0.06391619890928268
10668,0.004146731924265623,-0.05852244049310684,0.25827574729919434,0.05032955855131149,-0.030580485239624977,0.2908038794994354,-0.0017429685685783625,0.39539071917533875,0.06264892965555191,0.1936367154121399
10669,0.0066909403540194035,0.03202442452311516,0.06133010610938072,-0.044697076082229614,-0.054787494242191315,0.1362389475107193,0.019338933750987053,0.15842759609222412,0.06409753113985062,0.08091922849416733
10670,0.0036045897286385298,-0.025889886543154716,0.08372693508863449,-0.021863717585802078,-0.001982644433155656,0.20992429554462433,0.08047036826610565,0.2019810974597931,0.05359051749110222,0.047699641436338425
10671,0.06866897642612457,-0.06360185891389847,0.22722949087619781,-0.12149591743946075,0.06883669644594193,0.3834874927997589,0.08111593872308731,0.4083806574344635,-0.058803193271160126,0.1949087232351303
10672,-0.023236781358718872,-0.041155967861413956,0.12330375611782074,-0.028780588880181313,-0.07450869679450989,0.32415953278541565,0.004644629545509815,0.32082849740982056,0.023241113871335983,0.14641958475112915
10673,0.03802846372127533,0.02340344525873661,0.05308325216174126,0.026036305353045464,0.015442965552210808,0.060056861490011215,-0.01993638649582863,0.1473003625869751,-0.001806964399293065,0.06081192567944527
10676,-0.04591463506221771,0.005033451598137617,0.03739355504512787,0.08357840776443481,-0.026092123240232468,0.11531959474086761,0.03833829239010811,0.12259440869092941,-0.0031513827852904797,0.04780053719878197
10678,-0.06122633069753647,-0.03783775120973587,0.21451948583126068,0.03215485438704491,-0.06657932698726654,0.2349427342414856,0.03523208200931549,0.3017165958881378,0.034147683531045914,0.13275954127311707
10679,0.07338067889213562,0.01260971650481224,0.025728655979037285,0.016658635810017586,-0.022596130147576332,0.17586010694503784,0.005515381693840027,0.12182548642158508,0.026458021253347397,0.0844709500670433
10680,-0.013795644044876099,-0.033728666603565216,0.04610655829310417,-0.031210102140903473,-0.0010814564302563667,0.16805681586265564,0.03458840399980545,0.22829705476760864,0.0782991498708725,0.08437522500753403
43449,-0.060485370457172394,0.0018847302999347448,0.041931238025426865,0.04155683517456055,-0.05070378631353378,0.057476162910461426,0.026166219264268875,0.176435649394989,0.06788363307714462,0.07022960484027863
10682,-0.02147006429731846,-0.03909686207771301,0.20451419055461884,-0.004885404370725155,-0.07547491788864136,0.2870323956012726,0.0536489374935627,0.36125487089157104,0.02084415592253208,0.2100263088941574
99816,-0.0383882150053978,-0.05432261526584625,0.15437361598014832,0.0016964665846899152,-0.039243802428245544,0.1573309302330017,0.07351052761077881,0.23119200766086578,0.0014046619180589914,0.050355881452560425
10681,-0.026009000837802887,-0.04836242273449898,0.17367242276668549,0.025468282401561737,-0.09455285966396332,0.34323370456695557,0.10943545401096344,0.49051669239997864,0.037269268184900284,0.2090531438589096
