当月金融理财类应用使用总次数,当月金融理财类应用使用总次数W0,当月金融理财类应用使用总次数W1,当月金融理财类应用使用总次数W2,当月金融理财类应用使用总次数W3,当月金融理财类应用使用总次数W4,当月金融理财类应用使用总次数W5,当月金融理财类应用使用总次数W6,当月金融理财类应用使用总次数W7,当月金融理财类应用使用总次数W8,当月金融理财类应用使用总次数W9
3085,-0.05160196125507355,-0.059231556951999664,0.49480655789375305,-0.003957686945796013,-0.16992908716201782,0.8075258731842041,0.08220202475786209,1.1116575002670288,0.16931606829166412,0.4277881681919098
3086,-0.0350993275642395,-0.005835673306137323,0.32298916578292847,-0.022151827812194824,-0.0573684386909008,0.4383114278316498,0.10449746251106262,0.5556508898735046,0.03763730078935623,0.2113673985004425
3087,-0.06085016205906868,-0.022510286420583725,0.3929208219051361,-0.05250438302755356,-0.15679728984832764,0.6541235446929932,0.10948066413402557,0.931783139705658,0.115467369556427,0.31440186500549316
3088,-0.05546640232205391,-0.11807118356227875,0.5486899018287659,0.03241616114974022,-0.16098862886428833,0.7247902750968933,0.06198820099234581,1.2168762683868408,0.18941153585910797,0.44994354248046875
3089,-0.12297187000513077,-0.09446626901626587,0.4190739691257477,0.03352564573287964,-0.14028504490852356,0.539637565612793,-0.012013200670480728,0.8982489109039307,0.156840980052948,0.32341092824935913
3090,-0.20064404606819153,-0.028338845819234848,0.3592503070831299,0.11664403975009918,-0.19984108209609985,0.5291948914527893,0.019404925405979156,0.8537023067474365,0.16114836931228638,0.29618939757347107
3091,-0.07024921476840973,-0.10005085915327072,0.5756227374076843,-0.028147906064987183,-0.22524350881576538,0.8732590079307556,0.12943623960018158,1.325791597366333,0.19553329050540924,0.4600280523300171
3092,-0.09057098627090454,-0.05891761556267738,0.5098367929458618,-0.04884212836623192,-0.12579046189785004,0.8017409443855286,0.07254846394062042,1.1739383935928345,0.13809777796268463,0.4300787150859833
3093,-0.16776832938194275,-0.10707554221153259,0.5596871376037598,0.10248250514268875,-0.25499609112739563,0.9095383882522583,0.038809847086668015,1.3239407539367676,0.12328211963176727,0.534259557723999
3094,-0.033460721373558044,0.015451677143573761,0.2763976454734802,-0.01296699233353138,-0.12079449743032455,0.441739559173584,-0.007417492102831602,0.6672711968421936,0.04024793207645416,0.21419617533683777
3095,-0.28346508741378784,-0.016223082318902016,0.6514771580696106,0.18912369012832642,-0.324027419090271,0.777774453163147,-0.07135564833879471,1.2859992980957031,0.2364722639322281,0.46417903900146484
3096,-0.03860827907919884,-0.1180853471159935,0.4200442135334015,-0.04007641598582268,-0.05451187118887901,0.5957870483398438,0.07942627370357513,0.9488672614097595,0.06903082132339478,0.3649510443210602
3097,0.0007930362480692565,-0.05291437730193138,0.32318204641342163,-0.03560100123286247,-0.0522954985499382,0.4654134511947632,0.1397952288389206,0.5886898040771484,0.032285597175359726,0.2779475450515747
3098,-0.004778473172336817,-0.09535223245620728,0.33014243841171265,0.02614562027156353,-0.04925236850976944,0.48939037322998047,0.0840095654129982,0.6448254585266113,0.048236917704343796,0.26738715171813965
3099,-0.09981992095708847,-0.08438991010189056,0.45421579480171204,0.0755494013428688,-0.14421434700489044,0.6228063106536865,0.0033713714219629765,0.9375523924827576,0.08351168036460876,0.42775213718414307
3100,-0.021503323689103127,-0.05504192039370537,0.37447455525398254,0.01987919583916664,-0.05978482589125633,0.5533024668693542,0.07078386843204498,0.8798702359199524,0.05157354474067688,0.37927523255348206
3101,-0.15480534732341766,-0.006804380100220442,0.48424747586250305,0.11765674501657486,-0.2345985323190689,0.6641038060188293,0.012579093687236309,1.0692105293273926,0.1727745085954666,0.33714473247528076
3102,-0.13674665987491608,-0.07467170804738998,0.4273022711277008,0.0569717176258564,-0.18580856919288635,0.5754130482673645,0.00400836206972599,0.9131391048431396,0.16937562823295593,0.364887535572052
3103,-0.13229313492774963,-0.033743057399988174,0.5039471983909607,0.12243641912937164,-0.2047606259584427,0.6665580868721008,0.05583920329809189,1.046978235244751,0.24960723519325256,0.4387609660625458
3104,0.00011398417700547725,-0.04175670072436333,0.47650644183158875,-0.06950867921113968,-0.12603910267353058,0.7754045128822327,0.12319456785917282,1.1299548149108887,0.13396349549293518,0.4669944941997528
3105,-0.10704430192708969,-0.07200471311807632,0.5341897010803223,-0.05852451175451279,-0.1703166663646698,0.8083224892616272,0.04956204071640968,1.2253295183181763,0.21190108358860016,0.38720497488975525
3106,-0.1400667130947113,-0.03390268608927727,0.3872087597846985,0.07624176889657974,-0.21493646502494812,0.5161376595497131,0.0032490482553839684,0.7316511273384094,0.12770213186740875,0.3394160270690918
3107,0.0503588542342186,-0.12932191789150238,0.4288177788257599,-0.07254805415868759,-0.08365599066019058,0.5751665234565735,0.16256581246852875,0.7926788330078125,0.031292907893657684,0.25611612200737
3108,-0.09005074948072433,-0.07206836342811584,0.4910529851913452,0.005213313270360231,-0.16878844797611237,0.6420369148254395,0.017901331186294556,1.025099754333496,0.10124577581882477,0.37453630566596985
3109,-0.0893719345331192,-0.07657422870397568,0.44892892241477966,0.10552386194467545,-0.14874401688575745,0.6203619837760925,-0.011247295886278152,0.9455504417419434,0.11624953895807266,0.37005072832107544
3110,-0.09868459403514862,-0.00538925314322114,0.4785308241844177,0.029097598046064377,-0.11422941088676453,0.6339744329452515,0.09699376672506332,0.9120430946350098,0.14020369946956635,0.31110453605651855
3111,-0.08702018857002258,-0.04478445649147034,0.30900514125823975,0.07408710569143295,-0.08550713956356049,0.5179500579833984,0.007686398923397064,0.81659334897995,0.08810944110155106,0.3036128878593445
3112,-0.17452621459960938,-0.018307682126760483,0.41658881306648254,0.20815424621105194,-0.2630211412906647,0.5041906237602234,0.01761978678405285,0.955606997013092,0.22689491510391235,0.41497543454170227
3113,0.006926044821739197,-0.05487748235464096,0.4598522186279297,-0.11142417043447495,-0.15019923448562622,0.7778746485710144,0.14308767020702362,1.1165584325790405,0.11523143202066422,0.4079764485359192
3114,-0.019656971096992493,-0.06005866080522537,0.3891668915748596,-0.028043512254953384,-0.062316346913576126,0.5342110395431519,0.07801473140716553,0.7307157516479492,0.0864420011639595,0.24407730996608734
3115,0.09684871137142181,-0.06017915904521942,0.4365985691547394,-0.09853119403123856,-0.013433312065899372,0.6346056461334229,0.19341208040714264,0.7998590469360352,0.002198942471295595,0.29136204719543457
3116,-0.07142870873212814,-0.08465185761451721,0.5307347774505615,-0.02586314082145691,-0.14135119318962097,0.7767583131790161,0.0461268424987793,1.1742701530456543,0.14283618330955505,0.472561240196228
3117,0.04104962944984436,-0.05181447044014931,0.43013089895248413,-0.07787863165140152,-0.08096614480018616,0.6284816265106201,0.0698438361287117,0.7235388159751892,0.016647007316350937,0.26495546102523804
3118,-0.14304624497890472,-0.07093676179647446,0.4593750536441803,0.0001882371143437922,-0.2259266972541809,0.7737326622009277,0.04378915950655937,1.224707841873169,0.1689472794532776,0.3901714086532593
3119,-0.00019867962691932917,-0.059514258056879044,0.2266809195280075,-0.0033339818473905325,-0.00592272263020277,0.424119234085083,0.037698108702898026,0.5255156755447388,0.03189674764871597,0.1595991998910904
3120,-0.20909084379673004,-0.08144672960042953,0.48542290925979614,0.09208735823631287,-0.18598946928977966,0.7454643249511719,-0.04514981433749199,1.2288758754730225,0.15894830226898193,0.479401171207428
3121,-0.09931875020265579,-0.10092440247535706,0.5113635063171387,0.003660260932520032,-0.18646496534347534,0.6762391924858093,0.1324310302734375,0.9666119813919067,0.16157716512680054,0.34439289569854736
3122,-0.14693930745124817,-0.049652986228466034,0.4071008265018463,0.0952027291059494,-0.2031836211681366,0.6445202231407166,0.007241221610456705,0.9206671714782715,0.09726396948099136,0.3752148449420929
3123,-0.11256905645132065,-0.0013784065376967192,0.3249071538448334,0.08387118577957153,-0.11406972259283066,0.3980531096458435,-0.027856014668941498,0.5643104910850525,0.07750106602907181,0.2116061896085739
3124,-0.11386677622795105,-0.0880880206823349,0.5792024731636047,0.14858509600162506,-0.2637272775173187,0.6773890852928162,0.037957340478897095,1.055018424987793,0.17252203822135925,0.47588855028152466
3125,0.03858846426010132,-0.07205454260110855,0.42573997378349304,-0.046532973647117615,-0.0744275152683258,0.6389814615249634,0.1499129980802536,0.7779831290245056,0.0092609953135252,0.31396278738975525
3126,-0.12973253428936005,-0.04943805932998657,0.49941790103912354,0.03401784971356392,-0.228847473859787,0.695056140422821,-0.007653067819774151,1.1064411401748657,0.16556783020496368,0.38964200019836426
3127,-0.006691476330161095,-0.0721900463104248,0.3264514207839966,-0.10721903294324875,-0.03217897564172745,0.5943209528923035,0.1414138376712799,0.7971742749214172,0.06565685570240021,0.2591296136379242
3128,0.06426280736923218,-0.06114799529314041,0.38487133383750916,-0.11684197187423706,0.009254733100533485,0.6175713539123535,0.14904342591762543,0.8687819838523865,0.01482513640075922,0.2927676737308502
3129,-0.05249215289950371,-0.08028961718082428,0.30798035860061646,-0.05846308171749115,-0.10578585416078568,0.5028204917907715,0.12653453648090363,0.7051939368247986,0.1175789088010788,0.3135640323162079
3130,-0.017727332189679146,-0.05707777664065361,0.3516087830066681,-0.046512432396411896,-0.14067398011684418,0.5592703819274902,0.04705909639596939,0.8595614433288574,0.1629766821861267,0.35298779606819153
3131,-0.05535329878330231,-0.08869397640228271,0.32490602135658264,0.04849349334836006,-0.14141064882278442,0.5083768963813782,0.008679807186126709,0.8319457173347473,0.13085733354091644,0.30121752619743347
3132,-0.054992739111185074,-0.12405247986316681,0.479068785905838,-0.06267012655735016,-0.10881549119949341,0.7032414078712463,0.08739044517278671,1.0542975664138794,0.15666495263576508,0.3787432312965393
3133,-0.1396494209766388,-0.09505259990692139,0.5153703689575195,0.08375091105699539,-0.23819680511951447,0.8015518188476562,-0.0013412277912721038,1.1386882066726685,0.1781148463487625,0.408855676651001
3134,-0.05390498787164688,-0.013899078592658043,0.42519307136535645,0.0030124797485768795,-0.12355067580938339,0.5451356172561646,0.06345538049936295,0.7639541625976562,0.1508488804101944,0.3447417914867401
3135,-0.003086904063820839,-0.059048186987638474,0.4612997770309448,-0.08011995255947113,-0.049782644957304,0.741609513759613,0.11154748499393463,0.9251377582550049,0.04704602435231209,0.35957223176956177
3136,0.005507769528776407,-0.03968124836683273,0.23020312190055847,0.04772070422768593,-0.10403802245855331,0.39502331614494324,0.036568526178598404,0.5528199672698975,0.07035640627145767,0.25968459248542786
3137,0.002942796330899,-0.019893232733011246,0.5574466586112976,-0.03233390301465988,-0.14440302550792694,0.689071536064148,0.11439735442399979,1.059373378753662,0.12715277075767517,0.4137435257434845
3138,-0.041504185646772385,-0.05262301117181778,0.3946816027164459,-0.020389942452311516,-0.17072850465774536,0.6315667033195496,0.06254969537258148,0.8582660555839539,0.10415677726268768,0.35295528173446655
3139,-0.027697034180164337,-0.06724949181079865,0.4339272379875183,-0.05498730391263962,-0.03548095002770424,0.682187557220459,0.11202473193407059,0.924341082572937,0.11326341331005096,0.32967787981033325
3140,-0.11291446536779404,-0.030690865591168404,0.4425733983516693,0.07935161143541336,-0.17454488575458527,0.7295159101486206,0.06192699819803238,0.9616702795028687,0.12856309115886688,0.430612176656723
3141,-0.06154176965355873,-0.08781980723142624,0.5879607200622559,0.0303660836070776,-0.21572299301624298,0.726367712020874,0.08703163266181946,1.166602373123169,0.14698824286460876,0.4713346064090729
3142,-0.02900792472064495,-0.01545260101556778,0.47163498401641846,0.005789822433143854,-0.14810726046562195,0.66684889793396,0.07139144837856293,1.0538215637207031,0.18012961745262146,0.3799992799758911
3143,0.09455721080303192,-0.06767036020755768,0.3096937835216522,-0.08355867117643356,-0.057634804397821426,0.5038072466850281,0.15934257209300995,0.7126635909080505,-0.02576237916946411,0.32768091559410095
3144,-0.22732572257518768,-0.03395691514015198,0.5288479328155518,0.0613509900867939,-0.26273930072784424,0.7546376585960388,-0.024560287594795227,1.2501381635665894,0.2688160240650177,0.37416812777519226
3145,-0.040076520293951035,-0.04679587855935097,0.5508962273597717,0.023069890215992928,-0.1328435242176056,0.7730715274810791,0.06944525986909866,1.0153374671936035,0.08596530556678772,0.4430188238620758
3146,0.05264308676123619,-0.09109493345022202,0.27535930275917053,-0.024817073717713356,-0.09942097961902618,0.4900457561016083,0.07274230569601059,0.6477471590042114,0.025868039578199387,0.27115947008132935
3147,-0.1661275029182434,-0.06089821085333824,0.47363704442977905,0.034868575632572174,-0.23368865251541138,0.6769142746925354,-0.031868238002061844,1.0236644744873047,0.1720949113368988,0.41131749749183655
3148,-0.03845733031630516,-0.05390937253832817,0.4187679886817932,0.08028573542833328,-0.07492277771234512,0.5695334672927856,0.04114941880106926,0.8288348913192749,0.06799016892910004,0.33100318908691406
3149,-0.038436248898506165,-0.06305065751075745,0.3426375091075897,0.02311175875365734,-0.05027664452791214,0.5690093040466309,0.10711890459060669,0.7620055079460144,0.05188225582242012,0.3363679349422455
3150,-0.11654438078403473,-0.07175116240978241,0.44284558296203613,-0.044034626334905624,-0.16667422652244568,0.7063056826591492,0.08892802149057388,1.026291847229004,0.1484554558992386,0.4192993938922882
3151,-0.13976305723190308,-0.05405154451727867,0.39423367381095886,0.09535759687423706,-0.276202917098999,0.5726310610771179,-0.03090495988726616,0.9257887005805969,0.15021967887878418,0.35583600401878357
3152,0.03193361312150955,-0.12307127565145493,0.487758994102478,-0.09523379057645798,-0.07259785383939743,0.7586528658866882,0.1692279726266861,1.0380553007125854,0.09743770211935043,0.4089626967906952
3153,-0.1358187049627304,-0.11252761632204056,0.35393643379211426,-0.008657747879624367,-0.10627084225416183,0.6077557802200317,0.039995767176151276,0.9720301628112793,0.17449252307415009,0.33121949434280396
3154,-0.14600235223770142,-0.06819740682840347,0.59053635597229,0.08829742670059204,-0.1857486069202423,0.7985080480575562,0.05177381634712219,1.1278760433197021,0.2044159173965454,0.4256797432899475
3155,-0.20053526759147644,-0.08741695433855057,0.44362780451774597,-0.005154069047421217,-0.19399955868721008,0.6811355352401733,0.016082890331745148,1.0064325332641602,0.1901559829711914,0.3171965181827545
3156,-0.07116973400115967,-0.02142588421702385,0.39346784353256226,0.05223120003938675,-0.13906928896903992,0.5997968912124634,0.03176455944776535,0.9431360363960266,0.14441360533237457,0.3584962785243988
3157,-0.11647533625364304,-0.0976857915520668,0.4205217957496643,0.07905049622058868,-0.11898981034755707,0.5512825846672058,0.07731301337480545,0.8814345002174377,0.09151185303926468,0.3574545085430145
3159,-0.12962879240512848,-0.0290369875729084,0.4021991789340973,0.09101457893848419,-0.15094108879566193,0.46325424313545227,-0.02088252268731594,0.8110860586166382,0.11245618015527725,0.2474217712879181
3160,-0.14637510478496552,-0.027863292023539543,0.41606971621513367,0.05740690603852272,-0.1938769370317459,0.607990562915802,0.005257191602140665,0.944926381111145,0.1264975517988205,0.4097980856895447
3161,-0.1334281712770462,-0.053397342562675476,0.49319058656692505,0.0823368951678276,-0.17225822806358337,0.6090044975280762,-0.017110740765929222,0.955692708492279,0.1350553184747696,0.3325168192386627
3162,-0.19477075338363647,-0.07948250323534012,0.4725489020347595,0.09385610371828079,-0.1532634049654007,0.677983820438385,-0.01395222544670105,1.1363444328308105,0.10919106751680374,0.4010479748249054
3163,-0.09199720621109009,-0.009983334690332413,0.43254879117012024,0.03582175448536873,-0.158234104514122,0.5886815190315247,0.0771627202630043,0.8999588489532471,0.15431714057922363,0.31024378538131714
3164,-0.10985443741083145,-0.09065112471580505,0.5276996493339539,0.038355063647031784,-0.19135025143623352,0.7237527370452881,0.05069870874285698,1.132042407989502,0.1048838198184967,0.45786556601524353
3165,-0.15149103105068207,-0.03320290148258209,0.4950604736804962,0.03729362413287163,-0.16541486978530884,0.6986682415008545,0.012765157967805862,1.0639103651046753,0.13347510993480682,0.35293048620224
3166,-0.057202935218811035,-0.08883661776781082,0.3991955816745758,0.0617208294570446,-0.11134807765483856,0.6433259844779968,0.04745106399059296,0.951179027557373,0.1360889971256256,0.3263625204563141
3167,-0.1590113341808319,-0.06349269300699234,0.47663426399230957,-0.06342459470033646,-0.19630753993988037,0.7039430737495422,-0.01149057224392891,1.1468799114227295,0.22759951651096344,0.3913511037826538
3168,-0.08267009258270264,-0.0625820904970169,0.4554768204689026,0.04205361753702164,-0.16728462278842926,0.6500969529151917,0.031843870878219604,0.9568829536437988,0.1097780093550682,0.32422566413879395
3169,-0.13694311678409576,-0.10066268593072891,0.6563845276832581,0.06930891424417496,-0.2765691876411438,0.9135227203369141,0.03910628333687782,1.392647385597229,0.18512067198753357,0.5037493705749512
3170,0.09980405122041702,-0.062315683811903,0.11028037965297699,-0.05082440748810768,0.013837143778800964,0.23383882641792297,0.11554302275180817,0.24531643092632294,-0.018343375995755196,0.101195327937603
3171,-0.046098459511995316,-0.10501322150230408,0.4741487205028534,0.022507814690470695,-0.17037519812583923,0.6549522876739502,0.017290325835347176,0.9351605772972107,0.17700856924057007,0.3970964848995209
3172,0.06538797914981842,-0.08926714956760406,0.294035941362381,-0.1592477709054947,0.018758555874228477,0.5763887763023376,0.1189151406288147,0.5843340158462524,-0.013525721617043018,0.2633371353149414
3173,-0.15639643371105194,-0.041067201644182205,0.46150803565979004,-0.01177971437573433,-0.18227285146713257,0.6650847792625427,0.03341017663478851,1.0080832242965698,0.1592724770307541,0.39924705028533936
3174,-0.07548046857118607,-0.09253288060426712,0.47435104846954346,0.03907320275902748,-0.16781359910964966,0.6544065475463867,0.01088834460824728,0.9931509494781494,0.12348052114248276,0.29887378215789795
3175,-0.08088607341051102,-0.05935422703623772,0.16583646833896637,4.329241346567869e-05,-0.13173389434814453,0.3125157952308655,0.02572113461792469,0.4534027874469757,0.06431256979703903,0.1493554264307022
3176,-0.049984462559223175,-0.10339520126581192,0.4160976707935333,-0.02596774324774742,-0.13827550411224365,0.6581150889396667,0.08624326437711716,0.9185317158699036,0.11697590351104736,0.3922484219074249
3177,-0.015070396475493908,-0.10498861223459244,0.48811104893684387,-0.00037030375096946955,-0.1229155957698822,0.6433613300323486,0.10811328887939453,0.9936807751655579,0.14687448740005493,0.34776246547698975
3178,-0.16805502772331238,-0.06890881806612015,0.4530491828918457,0.15725177526474,-0.25241097807884216,0.7392550110816956,-0.07007770240306854,1.2067519426345825,0.1720464825630188,0.3860054612159729
3179,-0.01608353853225708,-0.109625443816185,0.4902058243751526,0.004108053166419268,-0.11291364580392838,0.7953385710716248,0.056125521659851074,1.0872459411621094,0.1065502017736435,0.4566681683063507
3180,0.03461432456970215,-0.030025122687220573,0.3902040719985962,0.004578066524118185,-0.042051050812006,0.6156147122383118,0.09044606238603592,0.8077854514122009,0.12951505184173584,0.3350479304790497
3181,0.07876841723918915,-0.12434541434049606,0.3785468339920044,-0.10233473777770996,-0.016868343576788902,0.6003671884536743,0.1676885485649109,0.817977786064148,0.00358136766590178,0.30465078353881836
3182,-0.2575865685939789,-0.08586747199296951,0.5701804161071777,0.16539639234542847,-0.2518778443336487,0.6845781207084656,-0.0021732908207923174,1.1752896308898926,0.25212568044662476,0.5264529585838318
3183,-0.13146241009235382,-0.002068551955744624,0.29317012429237366,0.045346882194280624,-0.14607803523540497,0.4872240126132965,0.010539920069277287,0.6784170269966125,0.09438229352235794,0.30134230852127075
3184,-0.049028366804122925,-0.04302171990275383,0.4329254925251007,0.013807549141347408,-0.18801064789295197,0.7380964159965515,0.022422408685088158,1.0063124895095825,0.14516451954841614,0.3748556971549988
3185,-0.10178925842046738,-0.07161933183670044,0.4782892167568207,0.0372641384601593,-0.1794494390487671,0.666919469833374,0.047749824821949005,1.0685348510742188,0.1763346642255783,0.36914053559303284
3186,-0.2454642951488495,-0.055699221789836884,0.5149902105331421,0.16248399019241333,-0.2335725873708725,0.6399148106575012,0.026046674698591232,1.107783555984497,0.17520785331726074,0.39659860730171204
3187,-0.06897200644016266,-0.07758952677249908,0.33315569162368774,-0.008291218429803848,-0.1273600459098816,0.502177357673645,0.0393994003534317,0.682588517665863,0.045160554349422455,0.24578800797462463
3188,0.08578978478908539,-0.02929319627583027,0.2722906470298767,-0.11181998997926712,-0.01610814407467842,0.3980472981929779,0.16778714954853058,0.4750096797943115,-0.010218325071036816,0.1212102398276329
3189,-0.15810829401016235,-0.06425292044878006,0.512880802154541,0.002000928157940507,-0.19102682173252106,0.7084692120552063,0.05358532816171646,1.1497923135757446,0.20647817850112915,0.4236258864402771
3190,-0.06022317707538605,-0.026589490473270416,0.4283638894557953,0.06482755392789841,-0.15467894077301025,0.6402614712715149,-0.03283938020467758,0.9495629072189331,0.16953301429748535,0.3111370801925659
3191,0.015568353235721588,-0.12232054024934769,0.5892285704612732,-0.047492045909166336,-0.06815622746944427,0.7971117496490479,0.14961646497249603,1.079895257949829,0.09614251554012299,0.41956064105033875
3193,0.029966015368700027,-0.12768100202083588,0.4259035885334015,-0.04215064272284508,-0.0759509950876236,0.5950497388839722,0.14026209712028503,0.7935486435890198,0.029836829751729965,0.3265012502670288
3194,-0.08441942185163498,-0.11986895650625229,0.5140066742897034,0.024931136518716812,-0.1995532214641571,0.8089562058448792,0.10269593447446823,1.1800240278244019,0.08454534411430359,0.4512920081615448
3195,-0.16655074059963226,-0.001406452152878046,0.5088204741477966,0.12608833611011505,-0.25103631615638733,0.6432865858078003,0.035860564559698105,1.01131010055542,0.18500615656375885,0.38542479276657104
3196,-0.12298353761434555,-0.09139616042375565,0.4694117307662964,0.07836940139532089,-0.17403578758239746,0.6767646074295044,-0.02070084773004055,1.0245976448059082,0.21141235530376434,0.3884813189506531
3197,-0.1202324628829956,-0.004986448213458061,0.45569249987602234,0.0674770176410675,-0.15516963601112366,0.5780958533287048,0.012385609559714794,0.8666460514068604,0.12292440235614777,0.3923417329788208
3198,-0.034271229058504105,-0.08914099633693695,0.41086545586586,0.07741040736436844,-0.15911351144313812,0.5576575994491577,0.01199169922620058,0.7715575695037842,0.10697521269321442,0.3461279571056366
3199,-0.060028258711099625,-0.06404820084571838,0.4486755132675171,0.048803698271512985,-0.15432576835155487,0.6476366519927979,0.10742180049419403,0.8901501297950745,0.08211880177259445,0.3039807975292206
3200,0.0008450151653960347,-0.11090056598186493,0.4762824475765228,-0.06714463233947754,-0.040977004915475845,0.8605569005012512,0.15642137825489044,1.08119797706604,0.09146397560834885,0.3469613790512085
3201,-0.08995334059000015,-0.1079757809638977,0.5560088157653809,-0.0029159309342503548,-0.09635572135448456,0.8257429599761963,0.12169503420591354,1.1258518695831299,0.07279138267040253,0.43339863419532776
3202,-0.0524672269821167,-0.029008833691477776,0.54048752784729,-0.019990788772702217,-0.14477239549160004,0.7213407754898071,0.1384848952293396,1.088476538658142,0.15933561325073242,0.38762167096138
3203,0.03253357857465744,-0.05638270825147629,0.49109137058258057,-0.0799778401851654,-0.13137708604335785,0.7551167011260986,0.17815709114074707,1.1226199865341187,0.10736516118049622,0.45698022842407227
3204,-0.027402251958847046,-0.07610885053873062,0.4237487316131592,-0.04403901845216751,-0.11847852170467377,0.662197470664978,0.12919950485229492,0.9224439859390259,0.07764213532209396,0.37229037284851074
3205,-0.1654101014137268,-0.06239738687872887,0.38568851351737976,0.02558542974293232,-0.21215714514255524,0.455710768699646,-0.016857454553246498,0.856050431728363,0.16479811072349548,0.31757137179374695
3206,-0.058323152363300323,-0.03900621458888054,0.5377936959266663,0.07363904267549515,-0.1861276924610138,0.7946537733078003,0.11872033029794693,1.0760610103607178,0.11035986244678497,0.5118711590766907
3207,-0.059228986501693726,-0.03138831630349159,0.422473281621933,-0.04732585698366165,-0.1388281136751175,0.6134665012359619,0.0811174288392067,0.8568115234375,0.1252201646566391,0.36427804827690125
3208,0.02245650626718998,-0.04747281223535538,0.4667913019657135,-0.09010180830955505,-0.11732041835784912,0.7198052406311035,0.124201700091362,0.945839524269104,0.11970879137516022,0.3114721179008484
3209,-0.12542513012886047,-0.09481501579284668,0.4851817190647125,-0.0063675204291939735,-0.1507396548986435,0.7403948903083801,0.06483499705791473,1.1014957427978516,0.20313487946987152,0.422916054725647
3210,-0.1558224856853485,-0.06102796643972397,0.5120800733566284,0.08604192733764648,-0.2178453803062439,0.627763032913208,-0.030036933720111847,1.0327470302581787,0.11766727268695831,0.3829827308654785
3211,-0.11949601024389267,-0.0962313860654831,0.45364266633987427,-0.01986188441514969,-0.1632584184408188,0.7058694958686829,0.10151007026433945,1.1197197437286377,0.16681623458862305,0.3597497344017029
3212,-0.10473416745662689,-0.08704998344182968,0.4575372040271759,0.12211088091135025,-0.20058271288871765,0.6123488545417786,0.05983756482601166,0.9642613530158997,0.10705757141113281,0.368499219417572
3213,-0.0031099608168005943,-0.05981365591287613,0.25743189454078674,0.05394059047102928,-0.029382824897766113,0.321158766746521,0.05855722352862358,0.5493025183677673,0.02401946857571602,0.227446049451828
3214,-0.04754176363348961,-0.14964397251605988,0.5213004946708679,-0.06829921901226044,-0.17862851917743683,0.780718207359314,0.11031678318977356,1.1712154150009155,0.1135748028755188,0.4907245934009552
3215,0.0728592574596405,-0.09808516502380371,0.35930463671684265,-0.03260853514075279,-0.07872681319713593,0.5998885631561279,0.12772007286548615,0.7481280565261841,0.10310328751802444,0.220696359872818
3216,0.06581054627895355,-0.10075676441192627,0.2893678843975067,-0.033334579318761826,-0.06299754977226257,0.5262753963470459,0.07096683233976364,0.7231884598731995,0.0841001495718956,0.28761422634124756
3218,-0.19341915845870972,-0.0659884512424469,0.48632553219795227,0.01094762235879898,-0.15899644792079926,0.7481697797775269,0.027344923466444016,1.1899911165237427,0.19079437851905823,0.40195393562316895
3219,-0.08006035536527634,-0.07837221771478653,0.4733223617076874,0.00013787162606604397,-0.12419917434453964,0.5838777422904968,0.043084174394607544,0.9069493412971497,0.12669548392295837,0.35017091035842896
3220,-0.10027233511209488,0.0028031966648995876,0.40095219016075134,0.060318298637866974,-0.14207805693149567,0.547810435295105,0.03663932532072067,0.8370257616043091,0.10277275741100311,0.25082623958587646
3221,-0.029848458245396614,-0.038327548652887344,0.3637365400791168,-0.12199145555496216,-0.04908619821071625,0.6523681879043579,0.09995562583208084,0.8746981024742126,0.05792434886097908,0.28994402289390564
3222,-0.23075401782989502,-0.08520632237195969,0.596763551235199,0.0957537367939949,-0.2098974883556366,0.7491864562034607,0.002001873916015029,1.1678587198257446,0.21021798253059387,0.535815954208374
3223,-0.18571346998214722,-0.023744184523820877,0.5196509957313538,0.06862344592809677,-0.22319255769252777,0.7369354367256165,-0.015092155896127224,1.1291171312332153,0.13967904448509216,0.40329447388648987
3224,-0.00352272717282176,-0.07139509916305542,0.4516986608505249,-0.08972112089395523,-0.062303170561790466,0.7996240258216858,0.11609982699155807,1.0640530586242676,0.09069941937923431,0.3521535098552704
3225,-0.01799222268164158,-0.004539606161415577,0.48005104064941406,0.029791388660669327,-0.16514113545417786,0.6083919405937195,0.02008288912475109,0.8538387417793274,0.14505958557128906,0.36235663294792175
3226,-0.04038548097014427,-0.05191745236515999,0.30888831615448,0.02281850017607212,-0.12284678220748901,0.44929108023643494,0.08137139678001404,0.6688432693481445,0.07575572282075882,0.19863875210285187
3227,-0.0718315839767456,-0.05484543368220329,0.328500896692276,-0.05911426246166229,-0.05585428327322006,0.5097466111183167,0.0842243954539299,0.7788010239601135,0.049302078783512115,0.2991507351398468
3228,0.05481666326522827,-0.010024061426520348,0.1441914588212967,0.01737327128648758,-0.05473058298230171,0.2759930193424225,0.07293472439050674,0.27651020884513855,0.014777922071516514,0.11036437004804611
3229,-0.08047793805599213,-0.036679986864328384,0.423807829618454,0.008492972701787949,-0.13009804487228394,0.49602219462394714,-0.0023264579940587282,0.8072165846824646,0.09725194424390793,0.3061140477657318
3230,-0.051939889788627625,-0.05885234475135803,0.47285035252571106,-0.009429987519979477,-0.15346397459506989,0.70766681432724,0.1425527036190033,1.1444900035858154,0.11027724295854568,0.4150884449481964
3231,-0.02671821229159832,-0.08274903148412704,0.41317054629325867,0.023144399747252464,-0.05183185636997223,0.5529722571372986,0.08565980195999146,0.70660400390625,0.04251595586538315,0.251634418964386
